,Seller,Product,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
50,1st baby store,LuvLap StarShine Baby Stroller (Red),2.4,4.183333333333334,4.1000000000000005,3.25,2.96826337001996
51,1st baby store,Luvlap Paraben Free Baby Wet Wipes with Aloe Vera - 3 Packs (216 Wipes + 24 Wipes Free),4.0,4.654761904761904,4.283333333333332,4.141666666666667,4.102463805693718
52,1st baby store,Mee Mee Caring Baby Wet Wipes with Aloe Vera (72 pcs/Pack) (Pack of 3),4.3999999999999995,4.5874999999999995,4.125,4.2625,4.194657664754052
53,1st baby store,"Mee Mee Caring Baby Wet Wipes, Aloe Vera, 72 Pieces (Pack of 5)",2.6666666666666665,4.561111111111111,4.261111111111111,3.4638888888888886,3.3607246733294573
54,1st baby store,"Philips Avent Classic Soft Spout Cup, 200ml (Green/Blue)",4.0,4.733333333333333,4.333333333333333,4.166666666666666,4.164225875888432
55,1st baby store,"Philips Avent Natural Teat 4 Holes Fast Flow for 6months and above, Pack of 2",3.1999999999999997,4.616666666666666,4.2,3.6999999999999997,3.628376782591615
56,24*7ATYOURSERVICE,Bajaj New Shakti GL 15-Litre Vertical Storage Water Heater (white),3.0793650793650795,4.192857142857143,3.8166666666666664,3.8670634920634925,3.336102277828693
57,24*7ATYOURSERVICE,Inalsa INOX 1000-Watt Food Processor (Black/Silver),1.1666666666666665,3.982857142857143,3.8400000000000003,2.5033333333333334,2.1040225855497914
58,24SEVENINDIA,Quantum QHM6633 4-Port USB Hub (Multicolor),2.75,4.526666666666666,4.233333333333333,3.4916666666666663,3.373537080313043
59,24X7 SHOPPING ONLINE,Allxpert AL-12 X-Grip Premium Bike Mobile Charger & Phone Holder Version 2 for All Bikes Scooters (5V-2A Black),3.8,4.572727272727272,3.6999999999999997,3.75,3.6528663109470108
60,24X7 SHOPPING ONLINE,Autosun Car Floor/Foot Mats Black - Rubber Universal CAR,3.833333333333333,4.29047619047619,3.4666666666666663,3.6499999999999995,3.4196847108820507
61,24X7 SHOPPING ONLINE,Bikestuff Motorcycle Gear Shift Collar Black RSS1,4.333333333333333,4.704761904761905,4.016666666666667,4.175,4.155324119679855
62,24X7 SHOPPING ONLINE,Hard Knit WV001RCA0078 ATV Universal Flexible Led Strip Tail Light,3.142857142857143,4.2,3.7142857142857144,3.4285714285714284,3.1542937870269983
63,24X7 SHOPPING STORE,Orpat OT-512GT Calculator (Black),4.375,4.8375,3.700000000000001,4.8375,4.380241976883653
64,24X7 SHOPPING STORE,Whitelily Magnetic Duster For Erasing Marker Or Chalk Writing No Marker Provided,2.1666666666666665,4.471428571428571,4.1,3.133333333333333,2.9770193069384048
65,24x7 Shopping,Smart Pro All in One World Travel Adapter for AU/EU/UK/US,3.6754385964912277,4.55,3.3763157894736846,4.189035087719299,3.665229303709846
66,24x7 Shopping,Zoook Rocker Boombox+ 32W Bluetooth Speaker with FM/USB/TF/Display/Handsfree Calling/Party Speaker (Black),3.3333333333333335,4.733333333333333,4.2,4.733333333333333,4.126470949141494
67,24x7onlinemart,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),1.5714285714285714,4.014285714285714,3.814285714285714,2.6928571428571426,2.3133080895167266
68,264,"IFB 6.5 kg Fully-Automatic Top Loading Washing Machine (TL-RDW 6.5kg Aqua, Ivory White)",2.2,3.960000000000001,3.6000000000000005,3.960000000000001,2.912953946094644
69,264,IFB 7 kg Fully-Automatic Top Loading Washing Machine (TL-SGDG 7.0Kg AQUA),2.4285714285714284,3.9428571428571426,3.399999999999999,3.9428571428571426,2.9047899328127116
70,264,"IFB 8 kg Fully-Automatic Front Loading Washing Machine (Senator Aqua SX, Silver)",2.2,4.139999999999999,3.8999999999999995,4.139999999999999,3.1645828350882086
71,264,"Lloyd 1 Ton 3 Star Window AC (Copper, LW12A3F9, Blue)",3.5,4.271428571428571,3.9999999999999996,3.75,3.522244283076602
72,264,TCL 80 cm (32 Inches) HD Ready LED Smart TV 32S62S (Black),3.0,4.3,3.6333333333333333,4.0809523809523816,3.3805132618936935
73,264,"[Sponsored]IFB 6 kg Fully-Automatic Front Loading Washing Machine (Eva Aqua VX, White)",2.8,3.9599999999999995,3.3999999999999995,3.9599999999999995,3.0383787313205923
74,264,"[Sponsored]IFB 7.5 kg Fully-Automatic Front Loading Washing Machine (Elite WX, White)",2.2,4.14,3.8999999999999995,4.14,3.1645828350882095
75,3DCloud,Boya Omnidirectional Lavalier Condenser Microphone With 20ft Audio Cable,2.8000000000000003,4.207272727272727,3.7345454545454544,3.9309090909090902,3.2502201603081424
76,3HourDelivery,"Chappi Adult Dry Dog Food, Chicken & Rice - 20 kg",3.5,4.42,4.0,3.75,3.5888468356111183
77,3HourDelivery,"Pedigree Adult Dry Dog Food, Chicken & Vegetables – 3 kg Pack",3.0,4.576666666666667,4.06,3.53,3.432940331384037
78,3HourDelivery,"Pedigree Adult Dry Dog Food, Meat & Rice – 10 kg Pack",3.857142857142857,4.6000000000000005,3.9571428571428564,3.9071428571428575,3.831065562497499
79,3HourDelivery,"Pedigree Adult Dry Dog Food, Vegetarian – 3 kg Pack",4.285714285714286,4.914285714285714,3.5714285714285716,3.9285714285714284,3.988352226344606
80,3HourDelivery,"Pedigree PRO Expert Nutrition, Dry Dog Food for Large Breed Puppy (3-18 Months) - 3 kg Pack",3.333333333333333,4.031428571428571,3.4199999999999995,3.376666666666666,3.0208013996290557
81,3HourDelivery,"Pedigree Puppy Dry Dog Food, Chicken & Milk – 3 kg Pack",3.0,4.357142857142858,3.8714285714285714,3.4357142857142855,3.234438711435156
82,3HourDelivery,"Pedigree Senior Dry Dog Food, Chicken & Rice – 3 kg Pack",1.75,4.255,4.074999999999999,2.9124999999999996,2.651739601346443
83,4 U Marketing,All-new Echo Dot (3rd Gen) - Smart speaker with Alexa (Black),3.9565217391304346,4.660869565217391,3.6565217391304343,4.46304347826087,4.0061041874609185
84,40km,Generic WV001RCA0142 Shiftier Sock Boot Shoe Protector,3.75,4.59,3.6,3.675,3.5817317547946494
85,4COM Technologies,"TAGG Metal Sonic Angle 1 IPX5 Water Resistant Portable Bluetooth 2 x 5W Speakers with Mic, 3.5mm AUX Support and Supports Google Assistant/SIRI",2.5,4.7,4.6000000000000005,4.7,3.965368341276215
86,4COM Technologies,TAGG Power Bolt Smart Car Charger (Black),4.666666666666666,4.666666666666666,3.533333333333334,4.1,4.053687747576374
87,4COM Technologies,[Sponsored]Tagg PowerBass-400 Wireless Bluetooth On-Ear Headphones with Microphone (Black),3.0,4.271428571428571,3.9,3.45,3.211179628439154
88,4V international,"Gadget-Wagon ECO-1 8 GB 4.3 Inches With FM Radio & 1.3 MP Camera (W) 8 GB With Contra, Mario, 10000 Games Inbuilt (White)",3.5320512820512824,4.178205128205128,3.3089743589743583,3.8435897435897433,3.29519969641009
89,4V international,"Ized Original PSP Play Station With Preloaded Games,White",2.2857142857142856,3.2857142857142856,2.5,3.2857142857142856,2.0058510914291565
90,4V international,"Oyrl PSP Game Console with 10000 Games, Music, Alarm, Calculator, Camera, SD Card Slot- White",3.0043478260869563,3.6608695652173915,2.986086956521739,3.4386956521739145,2.6275761355510214
91,4V international,"Oyrl PSP Game console with 10000 Games, Music, Alarm, Calculator Camera, SD Card Slot And 1 Set cartoon Earphone/minion earphone,Black",2.7142857142857144,3.6904761904761907,2.919047619047619,3.411904761904762,2.5147868467632337
92,4V international,"iZED Original PSP Playstation With Preloaded Games And Camera,Black",2.7115384615384617,3.694551282051282,3.0868589743589743,3.376121794871795,2.5581263586266596
93,4gTech,Western Digital Purple 1TB Surveillance Hard Drive (WD10PURZ),3.3333333333333335,4.633333333333334,3.9,4.633333333333334,3.9419048030734447
94,724 Shopping,"Crompton CG-IHL 152 1500-Watt Immersion Water Heater (Black), Compatible with 16A socket only",2.6,4.367999999999999,4.028,4.1739999999999995,3.45142233305061
95,724 Shopping,"Philips Base B22 9-Watt LED Bulb (Pack of 4, White)",3.166666666666667,4.545238095238095,4.216666666666666,3.6916666666666664,3.588003812010065
96,724 Shopping,"Philips T-Bulb Base B22 14-Watt LED Bulb (Pack of 2, Cool Day Light)",2.0,4.21,4.06,3.0300000000000007,2.7525976037714677
97,724 Shopping,Usha IH2415 1500-Watt Immersion Heater (Silver),2.3550724637681157,4.271739130434782,4.0456521739130435,4.0699275362318845,3.2949944121511616
98,99 INSTRUMENTS,HTC Instrument 288-ATH Digital Indoor Outdoor Hygro Thermometer with Clock,2.5238095238095237,4.414285714285715,3.9952380952380957,3.9738095238095235,3.3586415135032195
99,@ BuyBox,Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans,3.3333333333333335,4.2,3.600000000000001,4.2,3.477910561482405
100,A & G Mart,A K MRF Genius Cricket Bat Sticker Virat Kohli Grand Edition,2.833333333333333,3.985714285714286,3.6000000000000005,3.2166666666666663,2.837865224026862
101,A 1 SELLER,"Upix DTH Remote with Recording Feature, Works with Airtel DTH Set Top Box, Compatible with All TV/LCD/LED",3.25,4.24,3.9,3.575,3.3260833878096925
102,A B MUSICAL STORES & ACCESSORIES,Alice A206 Phosphor Bronze Guitar Strings (Pack of 1),4.166666666666667,4.8500000000000005,4.1000000000000005,4.8500000000000005,4.458168298298673
103,A B MUSICAL STORES & ACCESSORIES,D'Addario EZ890 Bronze Superlight Acoustic Guitar Strings,4.0,4.779999999999999,3.8999999999999995,4.779999999999999,4.278834568992505
104,A B MUSICAL STORES & ACCESSORIES,Yamaha PSRF51 61-Keys Portable Keyboard,3.8095238095238098,4.577380952380953,4.120833333333334,4.2508928571428575,3.994669150893209
105,A B MUSICAL STORES & ACCESSORIES,[Sponsored]SG Musical Steel Handmade Duggi/Dugga with Cushion,4.0,4.5,3.8799999999999994,3.940000000000001,3.81900031076957
106,A D Overseas,Konex Hand Gripper-Best Hand Exerciser Grip Strengthener Adjustable 10 Kg To 40 Kg (Color May Vary),2.833333333333333,4.166666666666666,3.7666666666666666,3.3,3.007448939000052
107,A ONE ELECTRICAL AND HARDWEAYR,Philips Lighting India 30W Plastic LED T-Bulb Base B22 (Crystal White),4.333333333333333,4.604761904761905,4.183333333333334,4.258333333333334,4.198960700052519
108,A ONE ELECTRICAL AND HARDWEAYR,Smart Pro All in One World Travel Adapter for AU/EU/UK/US,3.166666666666667,4.05,3.3500000000000005,3.2583333333333333,2.9059761517530225
109,A R IMPEX,Taravision Bluetooth Stereo Adapter Audio Receiver,3.1999999999999997,4.1499999999999995,3.5,3.35,3.047622527015951
110,A R O H I,Music Card: Celebrating Ustad Amjad Ali Khan (4 GB),4.0,4.408571428571428,3.86,3.9299999999999997,3.767398298014282
111,A R O H I,Music Card: Classical legends  - 320 kbps MP3 Audio  (4 GB),2.0,3.769047619047619,3.583333333333333,2.791666666666667,2.3019141098697777
112,A R O H I,Music Card: Enchanting Carnatic Instrumental - 320 kbps MP3 Audio (4 GB),2.1999999999999997,4.28,3.8800000000000003,3.0400000000000005,2.791629422034551
113,A R O H I,Music Card: The Great Indian Sitar - 320 Kbps MP3 Audio (4 GB),2.666666666666667,4.422857142857143,4.08,3.373333333333334,3.2026150906891404
114,A S B Trader,Ebee Tummy Trimmer (Singal Spring),3.8000000000000003,4.493333333333333,3.9600000000000004,3.8799999999999994,3.7552808323205227
115,A S COLLECTION INDIA,"Intex High Output Air Balloon Pump, Multi Color",3.0909090909090913,4.304545454545455,4.054545454545454,3.5727272727272723,3.354963322832903
116,A T G T,Lenovo N100 Wireless Mouse (Black),1.9444444444444444,4.388888888888889,4.183333333333334,4.275,3.3419210277917095
117,A TO Z IT,"Asus E203 E203MAH-FD005T 11.6-inch Laptop (Celeron N4000/4GB/500GB/Windows 10/Integrated Graphics), Star Grey",2.88,4.019,3.7939999999999996,3.7969999999999997,3.1592379465828886
118,A TO Z IT,Canon Pixma MG3670 All-in-One Inkjet Wireless Printer (Black),2.625,3.7499999999999996,3.399999999999999,3.7499999999999996,2.8061689126202607
119,A TO Z IT,"HP 245 7th GEN AMD (4GB / 1TB / DOS) G6 Laptop, (14.1 inch, Black)",2.6,3.960000000000001,3.6000000000000005,3.960000000000001,3.0413427884280124
120,A TO Z IT,HP Slimline 290-a0007il Desktop (Intel Celeron J4005/4GB/1 TB HDD/DVD Writer/DOS),3.125,4.0125,3.700000000000001,4.0125,3.2874423081724786
121,A TO Z IT,"LAPCARE 15.4"" Slim 720p HD LED Backlit Computer Monitor (VGA + HDMI)",3.125,4.824999999999998,4.799999999999999,4.824999999999998,4.337919921517324
122,A TO Z IT,"Lenovo AIO 330 F0D70019IN 19.5-inch All-in-One Desktop (J4005/4GB/1TB/Windows 10 Home/Integrated Graphics), Black",2.5714285714285716,3.8,3.399999999999999,3.8,2.8308881927076337
123,A TO Z IT,Lenovo Ideacentre 510S-08IKL 90GB000QIN With 21.5 Inch Monitor (Core I3-7100 /3.9Ghz/ 4GB RAM / 1TB HDD /Bluetooth / Wifi / DVDRW / DOS) Tower Desktop,2.888888888888889,3.933333333333333,3.6000000000000005,3.933333333333333,3.1117138158047153
124,A V TRADERS,"Sebamed Baby Lotion, 400ml",2.0,4.3149999999999995,3.875,2.9375,2.701471281090071
125,A V TRADERS,Sebamed Baby Protective Facial Cream (50ml),4.333333333333333,4.776190476190477,4.183333333333333,4.258333333333334,4.275809799130807
126,A and D TRADERS,"Pet Dog Bone, 6 Pieces (3-inch) with Chicken Stick, 120 g",3.0,4.266666666666667,3.7999999999999994,3.4,3.155965798341536
127,A and K Enterprise,"Johnson's Baby Wipes, Pack of 2 (160 Wet Wipes)",4.666666666666667,4.766666666666667,4.333333333333333,4.5,4.523149451913365
128,A to Z sales corporation original product,"MamyPoko One Size Pants for New Born, 64 Count",2.8000000000000003,4.07,3.9200000000000004,3.36,3.0283035549077857
129,A&Y INTERNATIONAL,Bajaj Majesty DX 11 1000-Watt Dry Iron (Blue/White),1.7142857142857142,4.314285714285715,4.200000000000001,4.314285714285715,3.2555207910394364
130,A&Y INTERNATIONAL,Bajaj New Shakti GL 15-Litre Vertical Storage Water Heater (white),2.813333333333333,4.301333333333333,3.837333333333332,4.013333333333334,3.3633265469596094
131,A&Y INTERNATIONAL,"Crompton Base B22 9-Watt LED Lamp (Pack of 4, Cool Day Light)",1.8,3.8733333333333335,3.6400000000000006,2.72,2.275547945091723
132,A&Y INTERNATIONAL,Orpat HHB-100E 250-Watt Hand Blender (White),3.3333333333333335,4.466666666666666,3.899999999999999,4.466666666666666,3.8021907553119485
133,A&Y INTERNATIONAL,Orpat Ventilation Fan 6 Inch,3.0,4.066666666666666,3.9666666666666663,3.4833333333333334,3.154773737585198
134,A&Y INTERNATIONAL,Usha Crisp Air 200mm Exhaust Fan (Pearl White),3.4,4.153333333333333,3.8200000000000003,3.61,3.322164249031361
135,A- One Electronics,Boat BassHeads 900 Wired Headphone with Mic,3.0714285714285716,4.585714285714286,4.121428571428572,4.467857142857143,3.8463123749736674
136,A-One Enterprises,"Borosil Glass Tiffin Set, 400ml, Set of 2, Clear",1.6666666666666665,3.9095238095238094,3.7666666666666666,2.7166666666666663,2.2902090729975724
137,A-One Enterprises,"Borosil Klip N Store Microwavable Containers with Lunch Bag, 320ml, Set of 3, Clear",3.6,3.8366666666666664,3.6199999999999997,3.61,3.1772428283487715
138,A-Sky Retails,"BK Xtreme Kashmir Willow Cricket Bat with Cover, Size 7",3.5,4.35,4.15,3.825,3.637085486172315
139,A-Sky Retails,Klapp FOURSTMP Plastic Stump Wicket Set (Yellow),3.25,3.975,3.675,3.4625,3.087859439790592
140,A-Sky Retails,"Klapp Zigma Badminton Set, Adult",4.333333333333334,4.673333333333334,3.5111111111111115,3.922222222222223,3.872890612960454
141,A-Z Retail,"Philips Avent 260ml Natural Feeding Bottle (Clear, Pack of 2)",3.333333333333333,4.497619047619048,3.983333333333334,3.6583333333333337,3.528800703853694
142,A..S,"Eveready B22 Base 9-Watt LED Bulb (Pack of 2, Cool Day Light) with Free 4 1015 AA carbon zinc batteries",4.6000000000000005,4.633333333333333,4.14,4.37,4.32636020390124
143,A.C.P Traders,CAM 360 HD Mini DVR Button Pinhole Spy Hidden Video Recorder Camera,2.66,3.3586666666666667,2.4946666666666664,3.1773333333333342,2.1146306924757563
144,A.C.P Traders,Handheld Wireless Microphone With Bluetooth Speaker For All IOS/Android Smartphones,3.5362318840579707,4.12463768115942,2.9028985507246383,3.897826086956521,3.157322886387797
145,A.C.P Traders,Krazzy Collection HD Audio and Video CCTV Cam Covert Spy Miniature Button Hidden Camera with SD Card Slot - Up To 32GB,2.8,3.5,2.5,3.5,2.350554807265409
146,A.C.P Traders,Krazzy Collection New HD Mini Button DV S918 Pinhole Spy Hidden Camera Cam Button Camera Video Audio Recorder Security DVR Digital Camcorders MS-S918,2.0555555555555554,3.122666666666667,2.176,2.582444444444445,1.4758140484748739
147,A.E.I.M CORP,Morphy Richards Inspira 1000-Watt Dry Iron (White and Black),5.0,5.0,4.133333333333334,4.566666666666666,4.6935816965700035
148,A.J.M.,Whitelily Magnetic Duster For Erasing Marker Or Chalk Writing No Marker Provided,3.523809523809524,4.452380952380953,3.7380952380952386,4.366666666666667,3.763558032988195
149,A.K. Enterprises Pvt Ltd,Crompton LDRR22-CDL Radiance Ray 22-Watt LED Batten (Cool Day Light),2.0,4.366666666666667,3.9333333333333336,2.966666666666667,2.7555955731989723
150,A.M.S. INTERNATIONAL,Sterillium Hand Sanitizer - 500 ml (Blue),2.8333333333333335,4.7,4.3999999999999995,4.7,4.005200564946587
151,A.T.P,Generic 150Cm 60 Inch Body Measuring Sewing Cloth Tailor Tape Flat Ruler - White,3.166666666666667,4.388095238095238,4.116666666666666,3.6416666666666666,3.464479671620636
152,A.T.P,Lista 014 4 Digits Hand Held Tally Counter Numbers Clicker,2.333333333333333,4.168571428571428,3.7800000000000002,3.056666666666666,2.7573945138623834
153,A1Price A1Products,Corsair Vengeance 8GB DDR4 LPX 2400MHz C16 RAM Kit for X99 Chipset (CMK8GX4M1A2400C16R),2.4,4.7,4.5,4.7,3.899691891555822
154,A1Price A1Products,Crucial 8GB DDR4-2400 SODIMM CT8G4SFS824A,4.0,4.6499999999999995,3.86,3.9299999999999997,3.875627445882871
155,A1Price A1Products,Crucial CT102464BF160B 8GB 1600MHz DDR3L 204-Pin Laptop Memory,2.8333333333333335,4.59122807017544,4.354385964912282,4.2780701754385975,3.7765710058585125
156,A1Price A1Products,Crucial CT51264BF160B 4GB 1600MHz DDR3L 204-Pin Laptop Memory,3.3730158730158726,4.653968253968253,4.05,4.359126984126983,3.9073211110459503
157,A1Price A1Products,Crucial CT8G4SFS824A 8GB DDR4-2400 PC4-19200 CL-17 SODIMM RAM,2.8333333333333335,4.75,4.5,4.75,4.080694018412086
158,A1Price A1Products,Hynix 4GB DDR3 RAM 1333FSB,2.825,4.3149999999999995,3.6399999999999992,3.894999999999999,3.2607850220101726
159,A1Price A1Products,Hynix 4GB PC3-12800 DDR3-1600MHz desktop 240-Pin DIMM RAM Memory Module Mfr P/N HMT451U6AFR8C-PB made in Korea,2.4285714285714284,4.542857142857144,4.200000000000001,4.542857142857144,3.676394417850501
160,A1Price A1Products,Hynix Hmt325u6bfr8c-h9 2gb Desktop Dimm Ddr3 Pc10600(1333) Unbuf 1.5v 1rx8 240p 256mx64 256mx8 Cl9 8,2.4411764705882355,4.35,3.8970588235294117,3.875,3.2317968394718655
161,A1Price A1Products,Kingston DataTraveler 16GB USB 3.0 Flash Drive (Silver and Green),4.0,4.621052631578948,4.0017543859649125,4.41140350877193,4.097997123800411
162,A1Price A1Products,Raspberry PI 3 Model B+ Motherboard,2.3623188405797104,4.193478260869566,3.86304347826087,3.938768115942029,3.149766506780259
163,A1Price A1Products,Samsung 860 Evo 250GB SATA III Internal Solid State Drive (MZ-76E250BW),2.875,4.8500000000000005,4.700000000000001,4.8500000000000005,4.245054763086145
164,A1Price A1Products,Samsung M471B5273DH0-CH9 4GB 1333 MHz DDR3 SO-DIMM RAM,3.25,4.775,4.2425,4.58375,4.074335868581896
165,A1Price A1Products,Sk Hynix 8gb 2rx8 Pc3l-12800s 1600mhz Laptop Ram Memory Hmt41gs6bfr8a-pb,3.833333333333333,4.304761904761905,3.683333333333333,3.7583333333333333,3.541093590424072
166,A1Price A1Products,WD My Passport 2TB External Hard Drive (Black),4.0,4.8,4.3999999999999995,4.8,4.4634964504091394
167,A1Price A1Products,[Sponsored]A-DATA 4GB DDR3 1600MHz AIIPL Gaming Memory (AX3U1600W4G11-SR),2.4,2.9,1.5,2.9,1.3834030016201506
168,A1Price A1Products,[Sponsored]ADATA XPG SX6000 PCIe 256GB 3D NAND PCIe Gen3x2 M.2 2280 NVMe 1.2 R/W up to 1000/800MB/s Solid State Drive (ASX6000NP-256GT-C),2.4,4.46,4.1000000000000005,4.46,3.564186706231066
169,A2Z COLLECTIONS,Boat Stone 1000 Bluetooth Speaker with Monstrous Sound,2.6842105263157894,4.394736842105263,4.2894736842105265,4.0657894736842115,3.536036324367662
170,A2Z COLLECTIONS,JBL GO Portable Wireless Bluetooth Speaker with Mic (Black),2.744252873563218,4.361781609195403,4.127298850574713,3.980603448275862,3.4528554157890627
171,A2Z E-Sales,"Insasta Digital 50Kg Weighing Scale Heavy Duty Portable, Metal Hook Type",4.0,4.65,3.758333333333334,4.495833333333334,4.062162350522213
172,A2Z Retail,INLANDER 1008-1 Navy Blue 55L Rucksack Daypack Backpack Bag for Travel Hiking Trekking & Camping for Men & Women,2.5,3.8499999999999996,3.1999999999999997,3.8499999999999996,2.782717349773878
173,A2Z Retail,INLANDER 6001 Black 60L Rucksack Daypack Backpack Bag for Travel Hiking Trekking & Camping for Men & Women,3.666666666666667,4.628571428571428,4.1000000000000005,3.8833333333333333,3.8214208796361833
174,A2Z Retail,INLANDER 9001 Navy Blue 70+5L Rucksack Daypack Backpack Bag for Travel Hiking Trekking & Camping for Men & Women,4.2,4.816666666666666,3.94,4.069999999999999,4.095999362779919
175,A2Z Sellers,Pigeon 12283 750-Watt Sandwich Toaster (White),2.833333333333333,4.359523809523809,3.8166666666666664,3.3249999999999997,3.1204437419136246
176,A2Z Sellers,"Pigeon Handy Chopper, Triple Blade, Green Colour With Pull Cord Technology (Set Of 3 Pcs.)",3.75,4.63,3.233333333333333,3.491666666666667,3.405039723942589
177,A2Z Sellers,"Pigeon by Stovekraft Triple Blade with Pull Cord Technology (Green, Small) - Set of 2 Pcs",3.857142857142857,4.5285714285714285,3.8999999999999995,3.8785714285714286,3.768714171461927
178,A2Z Trade,Sukau Fancy Color Changing LED Mushroom Night Light - White,4.0,4.3,3.7999999999999994,3.9,3.686879722190768
179,A2Z Ventures,"Crompton Base B22 9-Watt LED Lamp (Pack of 4, Cool Day Light)",3.0,4.416666666666667,4.216666666666666,3.608333333333334,3.4443718137892
180,A2Z Ventures,Crompton LDDR20-CDL Dazzle Ray 20-Watt LED Batten (Cool Day Light),4.666666666666666,4.752380952380952,3.8999999999999995,4.283333333333333,4.28673578441918
181,A2Z Ventures,Crompton LDRR22-CDL Radiance Ray 22-Watt LED Batten (Cool Day Light),3.0,4.071428571428571,3.557142857142857,3.2785714285714285,2.9395367476634413
182,A2Z Ventures,Maharaja Whiteline Joy Turbo 750-Watt Mixer Grinder with 3 Jars (Black/Silver),3.142857142857143,4.4,3.600000000000001,4.4,3.5844298748279284
183,A2Z-DEALS,Saregama Carvaan Premium Portable Digital Music Player (Royal Blue),3.1578947368421053,4.484210526315789,3.8802631578947366,4.250657894736841,3.662874089931104
184,A2Z-DEALS,Saregama Carvaan SCM02 Mini 2.0 Bluetooth Speaker (Moonlight Black),3.0,4.543859649122807,4.075438596491228,4.169298245614035,3.672742511918403
185,A2Z-DEALS,Saregama Carvaan SCM02 Mini 2.0 Bluetooth Speaker (Regal Blue),2.625,4.4375,4.1000000000000005,4.4375,3.6175440335957836
186,A2Z-DEALS,Saregama Carvaan SCM02 Mini 2.0 Bluetooth Speaker (Sapphire Green),2.75,4.4375,4.1000000000000005,4.4375,3.657665546824962
187,A2Z-DEALS,Saregama Carvaan SCM02 Mini 2.0 Bluetooth Speaker (Sunset Red),2.7,4.459999999999999,4.1,4.459999999999999,3.660478337981091
188,A2ZSELLERS,"Cello Checkers Plastic PET Canister Set, 18 Pieces, Clear",2.833333333333333,4.321428571428571,3.75,3.291666666666667,3.0679800757400066
189,A2ZSELLERS,"Cello Max Fresh Click Polypropylene Lunch Box Set, 300ml, 4-Pieces, Blue",4.0,4.696666666666666,4.080000000000001,4.04,4.013321570791936
190,A2ZSELLERS,"Cello Max Fresh Click Steel Lunch Box Set, 300ml, 4-Pieces, Blue",2.666666666666667,4.302380952380952,3.7166666666666663,3.1916666666666664,2.9557530687410476
191,A2ZSELLERS,Pigeon Gas Lighter Smart with stand and free 1 knife,2.0,4.154761904761904,3.883333333333333,2.9416666666666664,2.634061981498921
192,A2ZSELLERS,"Pigeon Handy Chopper, Triple Blade, Green Colour With Pull Cord Technology (Set Of 3 Pcs.)",2.8000000000000003,4.503333333333334,4.32,3.56,3.43487753140412
193,A2ZSELLERS,"Pigeon Playboy Sport Water Bottle, 700ml (Color may vary)",4.6000000000000005,4.8,4.2,4.3999999999999995,4.432922085523509
194,A2ZSELLERS,"Pigeon by Stovekraft Stainless Steel Kitchen Knives Set, 3-Pieces, Multicolor",3.2857142857142856,4.457142857142857,4.071428571428571,3.6785714285714284,3.532845916501268
195,A2ZTraders,"Oyrl PSP Game Console with 10000 Games, Music, Alarm, Calculator, Camera, SD Card Slot- White",3.4228070175438594,4.310175438596491,3.303157894736843,3.7261403508771935,3.2715376935767573
196,A2ZTraders,"Oyrl PSP Game console with 10000 Games, Music, Alarm, Calculator Camera, SD Card Slot And 1 Set cartoon Earphone/minion earphone,Black",3.5961538461538463,4.211538461538462,2.782051282051282,3.8814102564102564,3.1685308713493994
197,A4 TECHNOLOGY,Portronics Clamp M POR-116 Car Mobile Holder (Black),2.7142857142857144,3.8857142857142857,3.4857142857142853,3.1,2.670949592502326
198,A4 TECHNOLOGY,Quantum MST-1024-1 USB 2.0 LAN Adapter (White),3.7777777777777777,4.542857142857143,3.400000000000001,4.184126984126984,3.7009141081594317
199,A4 TECHNOLOGY,Quantum USB Sound Card QHM-623 For All Computer/PC,4.266666666666667,4.5888888888888895,3.2200000000000006,4.454444444444444,3.923449815306565
200,AAAGIFTCARE,"Hawkins Futura Non Stick Aluminium Dosa Tawa, 33cm, Black",3.833333333333333,4.419047619047619,3.6,3.7166666666666663,3.5480937123920984
201,AADHISHA,[Sponsored]AADHISHA 6 mm Premium TPE Anti Slip Yoga and Exercise Mat with Carrying Bag - Indigo,2.666666666666667,4.357142857142857,4.1000000000000005,3.3833333333333333,3.1837720959559963
202,AADITYA ENTERPRISES (CAMERAS),Canon EOS 200D 24.2MP Digital SLR Camera with EF-S 18-55 mm is STM Lens and EF-S 55-250 mm is STM Lens/Camera Case,1.6666666666666667,4.8,4.7,4.8,3.8152992542089796
203,AALOK,Brother DCP-T710W Inktank Refill System Printer with Wireless and Automatic Document Feeder Printing,2.738095238095238,4.476190476190475,4.133333333333332,4.121428571428572,3.559114759182583
204,AALOK,"LG 19CH300 18.5-inch All-in-One Desktop (Atom Z8300/2GB/32GB/Windows 10 Home/Integrated Graphics, Black)",2.5,4.199999999999999,3.7999999999999994,4.199999999999999,3.2775922848953223
205,AANCHAL INTERNATIONAL - Genxtra®,Bikestuff Motorcycle Gear Shift Collar Black RSS1,4.6000000000000005,4.75,3.9,4.25,4.251270366256011
206,AANCHAL INTERNATIONAL - Genxtra®,Generic WV001RCA0142 Shiftier Sock Boot Shoe Protector,4.0,4.171428571428572,3.6833333333333336,3.8416666666666663,3.567317242830887
